,codpro,codfor,estoque,min_dt_estoque
6479,080057,00261,1.0,2023-08-15
6481,074568,02893,1.0,2022-12-19
6482,074572,00503,3.0,2023-07-13
6483,074576,00449,4.0,2024-09-11
6485,080089,00429,2.0,2023-08-18
6486,080099,02980,2.0,2023-08-30
6487,080111,00429,1.0,2023-10-27
6488,080125,00429,4.0,2024-06-03
6489,080139,00429,6.0,2024-08-14
6490,080147,00254,2.0,2024-05-30
6492,080153,00470,3.0,2024-08-02
6493,074632,02980,1.0,2022-11-24
6494,074634,00265,1.0,2022-11-26
6495,074646,00429,4.0,2023-01-31
6496,080193,04845,3.0,2024-06-13
6497,080195,00451,1.0,2024-10-30
6498,074690,00470,1.0,2023-08-22
6499,074696,02722,3.0,2022-12-26
6500,074700,02722,30.0,2022-10-25
6501,074706,02722,3.0,2022-10-25
6502,074708,02722,1.0,2022-10-25
6503,074710,02722,28.0,2022-10-25
6504,074714,02722,1510.0,2022-10-25
6505,074716,02722,9.0,2022-10-25
6506,074720,02722,14.0,2022-10-25
6507,074722,02722,7.0,2022-12-01
6508,074724,02722,8.0,2022-10-25
6509,074726,02722,4.0,2022-10-25
6510,074728,02722,6.0,2022-12-19
6511,074730,02722,13.0,2022-12-01
6512,074732,04422,243.0,2022-11-11
6513,074736,02722,5.0,2022-12-19
6514,074738,02722,8.0,2022-10-25
6515,074740,01524,13.0,2022-10-25
6516,074748,02722,12.0,2022-10-25
6517,074750,02722,6.0,2022-12-01
6518,080243,00055,1.0,2023-09-12
6519,080251,00451,1.0,2023-12-12
6520,080271,02932,1.0,2024-08-21
6522,074760,01148,19.0,2022-11-11
6523,074762,01148,17.0,2022-11-11
6524,074764,01148,13.0,2022-11-28
6525,074766,01148,51.0,2022-11-11
6526,074768,04514,15.0,2022-11-28
6527,074770,01148,97.0,2022-11-11
6528,074772,01148,49.0,2022-11-11
6529,074774,01148,3.0,2023-01-24
6530,074776,01148,3.0,2023-01-24
6531,074778,01148,22.0,2022-11-11
6532,074780,01148,5.0,2022-11-28
6533,074782,01148,44.0,2022-11-11
6534,074784,01148,5.0,2022-11-11
6535,074786,02722,1.0,2022-12-19
6536,074788,02722,3.0,2022-10-25
6537,080305,00124,3.0,2023-11-03
6538,074826,01652,2.0,2024-06-24
6539,074832,03921,10.0,2022-10-25
6540,074834,03921,24.0,2023-02-02
6541,074836,03921,30.0,2022-10-25
6542,074838,03921,28.0,2022-10-25
6543,074840,03921,9.0,2022-10-25
6544,080325,02980,4.0,2023-08-30
6545,080331,00425,2.0,2023-12-21
6546,080345,00451,4.0,2024-09-28
6547,080347,00481,6.0,2024-10-16
6548,080351,02980,7.0,2023-08-30
6549,074842,03921,14.0,2022-10-25
6550,074846,03921,7.0,2023-02-02
6551,074848,03921,10.0,2023-02-02
6552,074850,03921,11.0,2022-10-25
6553,074852,03921,32.0,2022-10-25
6554,074854,03921,31.0,2022-12-09
6555,074856,03921,8.0,2022-10-25
6556,074858,03921,20.0,2023-02-02
6557,074860,03921,5.0,2022-10-25
6558,074868,03921,14.0,2022-10-25
6559,074870,03921,6.0,2023-02-02
6560,074872,03921,10.0,2022-10-26
6561,074876,03921,10.0,2022-10-26
6562,074878,03921,7.0,2023-02-02
6563,074880,03921,5.0,2023-02-02
6564,074882,03921,15.0,2022-10-25
6565,080373,00265,3.0,2023-10-17
6566,080393,03921,12.0,2023-09-28
6567,080395,03921,12.0,2023-09-28
6568,080397,03921,4.0,2023-09-28
6569,080399,03921,3.0,2023-09-28
6570,080401,03921,5.0,2023-09-28
6571,080403,03921,4.0,2023-09-28
6572,074884,03921,6.0,2022-10-25
6573,074886,03921,14.0,2022-10-25
6574,074890,01148,5.0,2022-10-26
6575,074892,02305,2.0,2022-10-27
6576,074896,03921,20.0,2022-10-25
6577,074898,03921,25.0,2022-10-25
6578,074902,02305,2.0,2023-02-02
6579,074906,02305,6.0,2022-10-25
6580,074908,02305,5.0,2022-10-25
6581,074910,02305,3.0,2022-10-25
6582,074914,02305,18.0,2022-10-26
6583,074916,02305,31.0,2022-10-26
6584,074918,02305,27.0,2022-10-26
6585,074920,02305,6.0,2022-10-26
6586,074924,02305,4.0,2022-10-26
6587,080435,00451,5.0,2024-06-13
6588,074928,02305,4.0,2022-10-26
6589,074930,02305,66.0,2022-10-26
6590,074938,02722,6.0,2022-10-27
6591,074952,03921,4.0,2022-10-27
6592,074954,03921,10.0,2022-10-27
6593,074956,03921,2.0,2022-10-27
6594,074958,02305,2.0,2022-10-27
6595,080457,04845,3.0,2024-06-13
6596,074974,00520,12.0,2024-03-18
6597,074986,00360,1.0,2022-12-19
6598,075006,00274,2.0,2023-06-07
6599,075022,01148,9.0,2022-11-11
6600,075024,01148,4.0,2022-11-11
6601,075028,01148,17.0,2022-11-11
6602,075030,01148,3.0,2022-11-11
6603,075032,01148,2.0,2022-11-11
6604,075034,01148,21.0,2022-11-11
6605,075036,04514,21.0,2022-11-11
6607,075084,00124,3.0,2022-12-07
6608,075100,02334,10.0,2023-02-07
6609,075106,00419,3.0,2023-10-20
6610,075110,00419,2.0,2024-02-21
6611,075112,00419,2.0,2023-10-20
6612,075114,00419,2.0,2023-10-20
6613,075116,00419,4.0,2022-12-13
6614,075156,01652,1.0,2024-01-09
6615,075164,01652,1.0,2023-04-19
6616,075168,00449,1.0,2024-07-09
6617,075184,00124,1.0,2023-04-26
6618,075188,01148,19.0,2022-11-28
6619,075206,00123,1.0,2022-12-26
6620,075208,00123,6.0,2022-12-26
6621,075210,00123,15.0,2022-12-26
6622,075214,00123,2.0,2022-12-26
6623,075216,00123,1.0,2022-12-26
6624,075218,00123,7.0,2023-10-24
6625,075220,00123,5.0,2022-12-26
6626,075222,00123,17.0,2022-12-26
6627,075226,00123,2.0,2022-12-26
6628,080539,00360,2.0,2024-01-17
6629,075258,00360,3.0,2022-12-19
6630,075268,01652,1.0,2023-04-20
6631,075270,01652,2.0,2023-04-20
6633,080583,03488,1.0,2024-08-21
6634,080585,03488,1.0,2024-07-02
6635,080591,00360,2.0,2024-03-13
6636,080605,00449,2.0,2024-03-19
6637,080607,00449,2.0,2023-10-06
6638,075294,00573,2.0,2023-03-16
6639,075300,04449,2.0,2022-12-31
6640,075302,04449,1.0,2024-01-10
6641,075308,04449,4.0,2023-03-04
6642,075310,04449,4.0,2023-03-04
6643,075314,04449,3.0,2022-12-31
6644,075324,04449,1.0,2023-02-07
6645,075332,04449,5.0,2023-03-31
6646,080621,00449,1.0,2023-10-06
6648,080639,00254,2.0,2025-02-25
6650,075338,02980,2.0,2024-01-03
6651,075340,00290,1.0,2023-03-25
6652,075352,00397,6.0,2024-08-27
6653,075360,02932,8.0,2024-08-09
6654,075364,02932,4.0,2025-02-21
6655,075380,01148,2.0,2022-12-02
6656,075382,01148,10.0,2022-12-02
6657,075386,01652,1.0,2023-07-06
6659,075412,00444,12.0,2023-06-05
6665,075438,00572,2.0,2022-12-21
6666,075444,00444,4.0,2023-07-31
6672,075466,00572,2.0,2022-12-21
6673,075476,00417,2.0,2023-03-01
6674,075480,00468,7.0,2023-04-13
6675,075482,02722,10.0,2022-12-30
6676,075486,02722,10.0,2023-05-12
6677,075488,00468,4.0,2024-08-13
6678,075490,02722,5.0,2023-02-02
6679,075492,02722,6.0,2023-02-02
6680,080757,00429,1.0,2023-10-05
6682,075498,02722,6.0,2023-02-27
6683,075518,00468,4.0,2023-09-09
6684,075520,02722,220.0,2023-02-02
6685,075524,02722,5.0,2022-12-30
6686,080797,00449,2.0,2023-12-26
6687,080799,00449,1.0,2023-10-06
6688,080809,00429,1.0,2023-09-14
6689,075538,02722,2.0,2024-06-07
6690,075546,02722,6.0,2023-01-09
6691,075550,02722,3.0,2022-12-30
6692,075556,00468,8.0,2024-02-26
6693,075558,02722,5.0,2022-12-26
6694,075562,00468,12.0,2024-12-27
6695,075564,02722,2.0,2022-12-28
6696,075578,04449,7.0,2022-12-31
6697,075580,01652,6.0,2022-12-28
6698,075582,04449,4.0,2022-12-31
6699,075586,04449,5.0,2022-12-31
6700,075588,02722,4.0,2023-02-02
6701,075594,01652,3.0,2022-12-28
6702,075596,01652,3.0,2022-12-28
6703,075598,04342,10.0,2022-12-30
6704,075600,01652,4.0,2022-12-28
6705,075604,02722,2.0,2022-12-07
6706,075606,02722,2.0,2024-06-07
6707,075610,01652,8.0,2025-02-26
6708,075612,02722,3.0,2023-02-02
6709,080867,00429,3.0,2024-07-01
6710,080881,00572,1.0,2024-06-27
6711,080883,00417,2.0,2024-03-19
6712,075640,02722,1.0,2024-03-27
6713,075654,01652,1.0,2023-02-18
6714,075656,01652,8.0,2024-04-20
6715,075662,02722,2.0,2023-11-28
6716,075670,00419,4.0,2023-01-02
6717,075682,00265,3.0,2023-06-13
6718,075684,02722,3.0,2022-12-19
6719,080965,00520,16.0,2024-04-03
6720,075714,02932,2.0,2023-02-22
6722,081011,02932,66.0,2024-07-21
6723,081017,02932,12.0,2024-07-22
6724,075746,05055,19.0,2022-12-30
6725,075750,02722,13.0,2024-03-27
6726,075752,02722,3.0,2023-03-27
6727,075754,02722,7.0,2024-03-27
6728,075758,02722,23.0,2024-03-27
6729,075760,02722,220.0,2024-03-27
6730,075762,02722,7.0,2024-04-08
6731,075764,02722,4.0,2024-01-03
6732,075788,05055,165.0,2024-04-05
6733,081049,02916,3.0,2024-07-05
6735,081065,02927,6.0,2024-09-06
6736,075792,02722,2.0,2024-03-27
6737,075812,02932,5.0,2023-02-09
6738,075818,02932,3.0,2023-02-15
6739,075820,02932,8.0,2024-05-29
6740,075822,02932,48.0,2024-06-06
6741,075830,01524,1.0,2024-12-06
6743,081089,00441,7.0,2023-10-10
6744,081093,00468,2.0,2023-11-17
6745,081103,03921,6.0,2023-10-16
6747,075840,04514,100.0,2023-01-02
6749,075856,00449,2.0,2024-07-09
6750,075862,00449,1.0,2024-03-19
6751,081119,04279,2.0,2023-11-29
6752,081137,04279,2.0,2023-11-29
6753,081143,04279,6.0,2024-04-11
6757,075894,00449,8.0,2024-03-19
6758,075896,00449,1.0,2024-06-24
6760,075904,00449,2.0,2024-03-19
6761,075908,00447,3.0,2023-06-27
6762,081151,00397,3.0,2024-04-10
6763,075910,00444,5.0,2024-05-22
6764,075926,00436,1.0,2023-02-24
6765,075930,00451,1.0,2023-04-10
6767,081211,00395,4.0,2024-07-25
6768,076018,00290,1.0,2023-02-03
6769,081265,02916,1.0,2023-10-07
6770,081281,02530,4.0,2024-10-23
6771,081285,02932,8.0,2023-10-13
6772,081287,02932,16.0,2023-10-13
6773,081289,02932,1.0,2024-08-09
6774,076032,02305,4.0,2023-05-04
6775,076034,02305,6.0,2023-06-16
6776,076036,03921,12.0,2023-02-02
6777,076062,00265,1.0,2023-06-13
6778,081325,02976,13.0,2023-11-08
6779,081327,02976,12.0,2023-11-08
6780,081329,02976,20.0,2023-11-08
6781,081333,00419,6.0,2024-05-08
6782,081337,00417,6.0,2024-07-08
6783,081345,00468,4.0,2025-01-13
6784,076076,00419,3.0,2023-10-20
6785,076086,02980,2.0,2023-05-12
6786,076098,00261,3.0,2023-06-14
6787,076100,00261,3.0,2023-04-28
6788,076112,04613,2.0,2023-04-24
6789,081349,00419,3.0,2023-10-20
6790,081355,00419,4.0,2023-11-01
6791,081363,00419,3.0,2023-10-20
6792,081367,00468,4.0,2023-11-17
6793,081373,00419,3.0,2024-05-08
6794,081377,00419,2.0,2023-11-01
6795,081383,00419,2.0,2024-03-22
6796,081385,00419,6.0,2023-11-01
6797,081387,00419,6.0,2024-05-08
6798,081389,00436,1.0,2023-10-23
6799,081391,00419,2.0,2024-03-22
6800,081399,00470,2.0,2023-11-10
6802,081405,05055,3100.0,2023-11-27
6803,081407,05055,1400.0,2023-11-27
6804,081429,05177,4.0,2023-12-04
6805,081459,00265,3.0,2023-10-17
6806,081461,05177,1.0,2023-12-04
6807,081463,05177,1.0,2023-12-04
6808,081471,00290,3.0,2023-10-30
6809,081491,02932,2.0,2023-10-13
6810,081497,02932,3.0,2024-08-21
6811,081509,02932,3.0,2023-12-08
6812,081515,02932,2.0,2024-03-19
6813,081517,02980,1.0,2023-11-08
6814,081519,02932,28.0,2024-07-21
6815,081531,00265,4.0,2024-06-06
6816,081561,00468,11.0,2023-11-17
6817,081575,02334,15.0,2023-11-06
6818,081577,00468,4.0,2023-12-20
6819,081587,00468,9.0,2023-12-20
6820,081591,00468,9.0,2023-12-20
6822,081599,00468,6.0,2023-11-17
6823,081601,00417,7.0,2024-01-03
6824,081609,00468,5.0,2023-11-17
6825,081615,00468,1.0,2025-01-30
6826,081617,00436,1.0,2023-11-10
6827,081625,00468,10.0,2023-11-17
6828,076448,00515,2.0,2024-02-17
6829,081627,00417,8.0,2023-11-23
6830,081629,00468,3.0,2023-11-17
6831,081631,00468,6.0,2023-11-17
6832,081633,00468,6.0,2023-11-17
6833,081637,00468,6.0,2023-11-17
6834,081639,00468,6.0,2023-11-17
6835,081661,00067,5.0,2023-10-31
6836,081665,00067,10.0,2023-10-31
6838,076476,00515,2.0,2023-03-23
6839,076478,00515,2.0,2023-03-23
6840,076484,00449,1.0,2024-03-19
6841,076486,00449,1.0,2024-03-19
6843,076494,00449,4.0,2024-07-09
6844,076498,00449,1.0,2024-03-19
6845,081681,00417,2.0,2024-03-25
6846,076510,02980,1.0,2023-03-31
6847,076512,00449,1.0,2024-05-02
6848,076514,00449,1.0,2024-03-19
6849,076528,03488,2.0,2023-03-17
6850,076532,03488,1.0,2023-03-17
6851,076536,03488,2.0,2023-03-17
6852,076538,03488,2.0,2023-08-14
6854,081729,00417,8.0,2023-11-23
6856,081747,00067,1.0,2023-10-31
6857,081751,00067,1.0,2023-10-31
6858,081791,00441,4.0,2024-06-17
6859,081839,01148,1.0,2023-10-11
6860,081849,00124,1.0,2023-12-15
6861,081863,00616,4.0,2024-05-14
6862,081865,00124,3.0,2023-11-20
6863,081873,01148,1.0,2023-10-25
6864,081925,00124,2.0,2024-05-27
6865,081931,00124,2.0,2024-05-18
6866,081941,00124,4.0,2024-12-07
6867,081951,00124,2.0,2024-02-16
6868,081979,00124,2.0,2024-01-03
6869,081991,00124,2.0,2024-01-03
6870,076558,00338,4.0,2024-01-04
6871,076566,00515,1.0,2023-03-23
6872,076570,00360,2.0,2024-03-13
6873,076574,00360,4.0,2024-03-13
6874,076576,00360,4.0,2024-03-13
6875,076578,00360,2.0,2024-10-08
6876,076584,00515,1.0,2023-06-15
6877,076608,00515,2.0,2023-03-23
6878,076616,00470,2.0,2023-07-05
6879,082095,05121,7.0,2024-01-08
6880,082103,05121,5.0,2024-06-27
6881,076712,00573,1.0,2024-03-28
6882,082113,05121,5.0,2024-06-27
6884,076726,00265,1.0,2023-04-18
6885,076740,00522,24.0,2023-04-11
6886,076742,00522,2.0,2023-04-11
6887,076744,00522,1.0,2023-04-11
6889,076774,00441,4.0,2023-06-08
6891,076786,00616,3.0,2023-05-25
6893,082169,00265,4.0,2023-11-29
6894,082179,00265,2.0,2025-02-20
6895,082209,00463,2.0,2023-11-14
6896,076822,00616,5.0,2023-05-25
6897,082231,05138,3.0,2023-11-14
6898,082241,00468,6.0,2023-11-17
6899,082305,04469,6.0,2024-05-15
6900,076878,04613,10.0,2023-05-22
6901,082345,00417,6.0,2024-05-03
6902,076904,00230,1.0,2023-06-03
6903,076914,01652,2.0,2024-05-18
6904,082357,00468,2.0,2024-04-11
6905,082371,02530,1.0,2024-09-09
6906,082379,00451,1.0,2024-03-06
6907,082409,00353,4.0,2023-12-06
6908,082419,05177,3.0,2023-12-04
6909,076922,01652,1.0,2024-04-20
6910,076932,01652,4.0,2024-06-18
6911,076944,01652,2.0,2024-01-09
6912,076946,01652,1.0,2024-01-09
6913,082437,00429,3.0,2023-12-15
6914,076962,00138,11.0,2023-05-20
6915,082511,00425,3.0,2023-12-21
6916,082521,02530,6.0,2024-10-23
6917,082537,00419,2.0,2023-12-12
6918,077014,04613,2.0,2023-04-24
6919,077020,04613,2.0,2023-04-24
6920,077022,04613,2.0,2023-04-24
6921,077024,04613,2.0,2023-04-24
6922,077030,04613,4.0,2023-06-06
6923,077032,04613,2.0,2023-04-24
6924,077038,04613,2.0,2023-04-24
6925,077042,04613,2.0,2023-04-24
6926,077044,04613,2.0,2023-04-24
6927,077046,04613,4.0,2023-06-20
6928,077054,04613,32.0,2023-05-22
6929,077056,04613,4.0,2023-05-22
6930,077060,04613,32.0,2023-05-22
6931,077066,04613,64.0,2023-05-22
6932,077086,00895,2.0,2023-07-05
6933,077106,02932,3.0,2023-10-13
6934,077150,01148,25.0,2023-04-11
6935,077152,01148,4.0,2023-04-11
6936,077154,01148,2.0,2023-04-11
6937,077156,01148,3.0,2024-12-09
6938,077158,04514,6.0,2023-04-11
6939,077194,00895,1.0,2023-08-02
6940,077234,00193,2.0,2023-05-26
6941,077236,00261,2.0,2023-07-28
6942,077272,02932,4.0,2023-04-25
6943,077286,00419,1.0,2023-10-20
6945,077294,00265,3.0,2023-06-13
6946,082543,00360,2.0,2024-04-06
6947,082579,00573,159.0,2024-01-22
6948,077302,01148,65.0,2023-04-11
6949,077310,01148,5.0,2023-10-25
6951,082595,02916,4.0,2024-04-12
6952,077342,00338,1.0,2024-06-21
6953,082627,02530,3.0,2024-10-23
6955,082657,01652,2.0,2024-05-18
6956,082677,00290,4.0,2024-09-12
6957,077412,00463,1.0,2023-05-25
6958,077422,00463,4.0,2023-05-25
6959,082703,05177,1.0,2023-12-04
6960,082717,05177,1.0,2023-12-04
6961,082719,05177,2.0,2023-12-04
6962,082721,05177,1.0,2023-12-04
6963,082723,05177,2.0,2023-12-04
6964,077442,03574,4.0,2023-04-24
6965,077456,00123,30.0,2023-05-09
6966,077460,00419,1.0,2024-08-05
6967,077462,00419,1.0,2024-01-31
6968,077470,00265,2.0,2023-05-31
6969,082725,05177,1.0,2023-12-04
6970,082727,05177,3.0,2023-12-04
6971,082729,05177,4.0,2023-12-04
6972,082731,05177,3.0,2023-12-04
6973,082749,01652,2.0,2024-06-18
6974,082751,04807,2.0,2024-04-08
6975,077478,00417,1.0,2024-11-21
6977,082767,04845,3.0,2024-06-13
6979,082819,04845,2.0,2024-06-13
6980,082823,02722,1.0,2023-11-28
6981,082835,04845,15.0,2024-02-22
6982,082851,00435,10.0,2024-01-12
6983,082853,04845,5.0,2024-03-20
6984,083007,04613,4.0,2024-05-15
6985,082895,04845,1.0,2024-06-05
6986,082897,02530,2.0,2024-05-07
6987,082901,00124,1.0,2024-01-03
6988,082913,00124,4.0,2024-01-03
6989,082925,00124,2.0,2024-06-11
6990,082953,00124,2.0,2024-01-03
6991,077614,04794,2.0,2024-10-31
6992,082983,00573,1.0,2024-01-22
6993,082985,00573,2.0,2024-03-28
6994,082993,04613,4.0,2024-01-05
6995,082995,04613,4.0,2024-05-15
6996,083001,04613,2.0,2024-01-05
6997,083003,04613,1.0,2024-01-05
6998,083005,04613,6.0,2024-05-15
6999,083013,04613,6.0,2024-01-05
7000,083023,00419,4.0,2024-08-05
7001,083063,01652,1.0,2024-06-18
7002,083065,01652,1.0,2024-06-18
7003,083067,01652,2.0,2024-05-18
7004,083085,01652,2.0,2025-01-14
7005,083087,04845,1.0,2024-04-16
7006,083089,02932,8.0,2024-08-26
7007,077730,02932,1.0,2023-07-07
7008,083091,05177,1.0,2023-12-19
7009,083113,00193,2.0,2024-12-31
7010,083117,03921,4.0,2023-12-27
7012,083121,04342,52.0,2023-12-26
7013,083123,03921,2.0,2024-01-18
7014,083159,04845,1.0,2024-05-23
7016,083175,04845,1.0,2024-04-16
7017,083189,04845,2.0,2024-02-22
7018,083191,00290,2.0,2023-12-21
7019,083211,04845,4.0,2023-12-28
7020,077850,02918,3.0,2023-06-08
7021,077856,00436,3.0,2023-08-03
7022,083253,04342,45.0,2023-12-26
7023,083287,00503,3.0,2024-10-15
7024,077910,00338,9.0,2024-07-22
7025,077920,00338,4.0,2024-06-21
7026,083295,00338,2.0,2024-04-30
7027,083303,00503,1.0,2024-09-20
7028,083305,00503,3.0,2024-07-21
7029,083307,00503,3.0,2024-05-15
7030,083345,00425,6.0,2024-06-04
7031,077934,00338,6.0,2024-07-11
7032,077936,00338,2.0,2024-03-26
7033,077942,00338,2.0,2023-08-17
7034,077944,00338,4.0,2023-10-09
7035,077960,00441,8.0,2023-07-07
7036,083379,03921,3.0,2023-12-26
7037,083381,02722,10.0,2023-12-26
7038,083405,02722,4.0,2024-01-03
7039,083407,01652,1.0,2024-01-09
7040,083409,02932,2.0,2024-01-10
7041,083411,02932,8.0,2024-01-10
7042,077988,00124,1.0,2023-06-08
7043,083417,02932,36.0,2024-07-23
7045,078044,00338,5.0,2024-07-22
7048,078052,04613,1.0,2023-10-04
7055,083605,00360,4.0,2024-03-13
7057,083613,00466,2.0,2024-12-06
7058,083617,00466,2.0,2024-02-26
7059,083621,00466,1.0,2024-05-21
7064,078158,00338,1.0,2023-10-09
7067,078172,00338,1.0,2023-10-09
7068,078214,00338,2.0,2024-04-30
7069,078238,00338,1.0,2024-04-30
7071,083753,00261,1.0,2024-01-09
7075,078250,04807,2.0,2023-10-06
7076,078254,04807,2.0,2024-05-13
7077,078262,04807,1.0,2024-06-24
7078,078264,00338,3.0,2024-01-12
7079,078270,00461,4.0,2023-06-27
7080,078272,00338,1.0,2023-10-09
7081,078276,00338,1.0,2023-10-09
7082,078282,00338,1.0,2023-10-09
7092,078292,00338,6.0,2024-06-21
7093,078296,00461,9.0,2023-06-23
7094,078308,00338,2.0,2024-06-21
7095,078316,00338,6.0,2024-06-21
7096,078324,00338,5.0,2024-05-11
7097,078326,00338,6.0,2024-06-21
7099,083901,00290,3.0,2024-01-25
7100,078332,00338,8.0,2024-05-11
7101,078336,00338,3.0,2024-03-26
7102,078338,00338,1.0,2024-03-26
7103,078358,00338,12.0,2024-06-19
7112,078410,04807,1.0,2023-12-12
7116,078426,02305,3.0,2023-06-16
7117,078428,00961,1.0,2023-06-19
7118,078440,00338,6.0,2024-03-26
7119,078450,00338,6.0,2024-01-12
7120,084055,02976,15.0,2024-02-23
7121,078472,00338,4.0,2024-01-16
7122,078474,02932,16.0,2024-04-06
7123,078478,00338,2.0,2023-08-18
7124,078480,00338,4.0,2023-08-18
7125,078484,00338,3.0,2024-04-24
7126,078496,00338,4.0,2024-04-24
7127,078500,00360,2.0,2024-03-13
7128,078512,04613,5.0,2023-07-25
7129,078514,04613,5.0,2023-07-25
7130,084089,00419,4.0,2024-03-22
7131,078516,04613,3.0,2023-07-25
7132,078530,00338,4.0,2024-06-21
7134,078544,00338,4.0,2024-01-12
7135,078548,00338,3.0,2024-06-21
7137,084149,00261,1.0,2024-06-11
7138,084173,02722,5.0,2024-01-26
7141,084249,00397,6.0,2024-05-24
7142,084261,00397,2.0,2024-03-05
7143,084277,05177,64.0,2024-01-29
7145,084289,00397,5.0,2024-05-24
7146,084293,00397,5.0,2024-08-27
7151,084331,00468,3.0,2024-03-22
7152,084381,02916,3.0,2024-03-20
7153,084401,00449,4.0,2024-07-09
7154,078562,00338,4.0,2024-01-04
7155,078566,00338,2.0,2024-03-26
7156,078574,00434,12.0,2023-12-27
7157,078576,00434,7.0,2023-12-27
7158,078584,02976,10.0,2023-06-16
7159,078594,00338,2.0,2023-08-21
7160,078596,00338,1.0,2024-01-04
7161,078598,00338,3.0,2024-03-26
7162,078600,00338,3.0,2024-01-04
7163,084523,00417,4.0,2024-07-03
7164,078606,00338,1.0,2023-08-21
7165,078614,00338,4.0,2023-08-21
7166,078620,00338,5.0,2024-04-30
7167,078622,00338,2.0,2023-08-21
7168,078628,00338,2.0,2024-06-21
7169,078630,00338,4.0,2024-05-11
7172,078696,00616,3.0,2023-12-28
7173,078698,00616,1.0,2024-01-27
7175,078772,02932,1.0,2023-07-04
7176,078774,02932,2.0,2023-07-04
7177,078802,04845,3.0,2024-02-22
7178,078806,00451,1.0,2023-12-12
7179,078822,04845,1.0,2024-05-09
7180,078852,00463,1.0,2023-09-14
7182,084569,01148,5.0,2024-02-14
7184,078856,04845,2.0,2024-11-12
7185,078868,04845,2.0,2024-06-13
7186,078870,04845,2.0,2025-02-18
7187,084587,00278,2.0,2024-10-09
7188,084603,02980,2.0,2024-04-12
7190,084607,00278,4.0,2024-03-18
7191,084627,02722,2.0,2024-02-17
7192,084651,00124,4.0,2024-07-03
7193,084653,00395,9.0,2024-04-03
7194,084655,00395,6.0,2024-07-25
7195,078906,04845,2.0,2024-05-09
7196,078914,04845,2.0,2024-03-20
7199,078926,04845,2.0,2024-06-13
7200,084683,00261,3.0,2024-03-21
7201,084699,00446,3.0,2024-03-28
7202,078954,04845,2.0,2024-05-09
7203,078966,00265,1.0,2023-08-07
7204,084709,00446,3.0,2024-03-28
7205,084711,00182,6.0,2025-02-18
7206,084727,00446,2.0,2024-03-28
7207,084731,00446,2.0,2024-03-28
7208,084749,00338,4.0,2024-04-30
7209,084755,00338,4.0,2024-03-26
7210,079022,04845,5.0,2024-04-16
7212,084843,00338,2.0,2024-03-26
7213,084847,00338,9.0,2024-04-30
7214,084863,00338,2.0,2024-03-26
7215,079068,00451,4.0,2024-04-30
7219,079164,00425,2.0,2023-11-20
7220,079178,00425,4.0,2023-11-20
7221,084965,04469,2.0,2025-01-05
7222,084971,01652,1.0,2024-05-18
7223,084983,00446,1.0,2024-03-28
7224,084987,00446,3.0,2024-03-28
7225,079196,00425,2.0,2023-11-20
7226,079216,00425,3.0,2023-12-21
7227,085033,02722,2.0,2024-02-28
7228,085039,00425,2.0,2024-03-13
7229,085047,00419,4.0,2024-03-22
7230,085049,00440,1.0,2024-04-19
7232,085069,04279,2.0,2024-05-23
7233,085071,04469,3.0,2024-07-31
7234,085079,00182,6.0,2025-03-11
7235,085092,00182,6.0,2025-02-18
7236,085104,00182,6.0,2025-02-18
7237,079316,00425,3.0,2024-06-04
7238,079326,00425,2.0,2024-05-14
7239,079412,00425,3.0,2024-05-14
7240,079422,00425,4.0,2024-05-14
7241,079428,04469,1.0,2025-02-21
7242,085120,00182,6.0,2025-02-18
7243,085122,00468,2.0,2024-04-11
7244,085124,02305,3.0,2024-04-01
7245,085144,00182,12.0,2025-03-11
7246,079454,04469,6.0,2024-12-09
7247,085158,00193,4.0,2024-04-08
7248,085162,00002,3.0,2024-10-05
7249,085196,00616,5.0,2024-05-14
7250,085198,00616,5.0,2024-05-14
7251,085200,00616,10.0,2024-12-14
7252,085206,00338,1.0,2024-05-11
7253,085224,03488,1.0,2025-01-31
7254,085230,03488,1.0,2024-07-02
7255,079534,00425,2.0,2023-10-03
7256,085274,02530,3.0,2024-10-23
7257,085276,02530,3.0,2024-10-23
7258,079564,00425,3.0,2023-10-03
7259,079580,00425,4.0,2023-10-03
7261,079596,00425,1.0,2023-12-21
7262,079612,00425,4.0,2023-12-21
7263,079630,00425,3.0,2023-12-21
7264,079640,00425,4.0,2023-10-03
7265,079648,02932,20.0,2024-05-23
7266,079690,02932,2.0,2024-12-12
7268,079718,02932,28.0,2024-07-21
7269,085432,00182,2.0,2024-10-27
7270,079768,01652,2.0,2024-01-05
7271,079812,00150,2.0,2023-08-31
7272,085498,00429,3.0,2024-05-22
7273,085546,00256,2.0,2024-06-27
7275,085566,02980,3.0,2024-04-12
7277,079900,02932,4.0,2024-09-12
7283,079928,02980,2.0,2023-08-15
7284,085602,00265,4.0,2024-04-10
7285,085608,02613,10.0,2024-06-13
7286,085610,02613,1.0,2024-08-22
7287,079938,02305,2.0,2023-07-24
7288,079942,02980,1.0,2024-01-03
7289,079964,00261,2.0,2023-08-15
7290,085620,02613,1.0,2024-11-12
7291,085630,02613,2.0,2025-01-08
7292,085654,02613,1.0,2024-08-22
7293,079974,00440,2.0,2024-10-31
7294,079984,00440,4.0,2023-12-20
7295,080014,00440,3.0,2023-12-04
